DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
1971-0026-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Wanda,PHL,Philippines,South-eastern Asia,Asia,"Visayas, Palawan",,,No,No,No,,,Kph,,,,1971,4,22,1971,4,22,95,,,,,,,,,700,5268,13.2889561,,2003-07-01,2023-09-25
1971-0036-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Herming),PHL,Philippines,South-eastern Asia,Asia,Central,,,No,No,No,,,Kph,,,,1971,5,24,1971,5,24,57,3,,32500,32503,,,,,590,4440,13.2889561,,2003-07-01,2023-09-25
1971-0045-JPN,Yes,tec-tra-air-air,Technological,Transport,Air,Air,,,JPN,Japan,Eastern Asia,Asia,Near Morioka,,,No,No,No,,,,,,,1971,7,30,1971,7,30,162,,,,,,,,,,,13.2889561,,2003-07-01,2023-09-25
1971-0047-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,JPN,Japan,Eastern Asia,Asia,Kyushu Island,,,No,No,No,,,Kph,,,,1971,8,5,1971,8,5,135,,,,,,,,,,,13.2889561,,2003-07-01,2023-09-25
1971-0054-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Elaine,PHL,Philippines,South-eastern Asia,Asia,Central,,,No,No,No,,,Kph,,,,1971,10,2,1971,10,2,37,,,12000,12000,,,,,,,13.2889561,,2003-07-01,2023-09-25
1971-0055-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Gloria,PHL,Philippines,South-eastern Asia,Asia,North Luzon,,,No,No,No,,,Kph,,,,1971,10,9,1971,10,9,57,8,,2000,2008,,,,,,,13.2889561,,2003-07-01,2023-09-25
1972-0015-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kit (Asiang),PHL,Philippines,South-eastern Asia,Asia,Visayan Islands,,,No,No,No,,,Kph,,,,1972,1,6,1972,1,6,204,28,,,28,,,,,23000,167592,13.72380635,,2003-07-01,2023-09-25
1972-0033-HTI,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,Les Cayes region,,,Yes,No,No,,,Km2,,,,1972,5,20,1972,5,20,78,,40000,,40000,,,,,959,6988,13.72380635,,2003-07-01,2023-09-25
1972-0040-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ora,PHL,Philippines,South-eastern Asia,Asia,South Luzon,,,No,No,No,,,Kph,,,,1972,6,23,1972,6,23,131,,385000,,385000,,,,,15000,109299,13.72380635,,2003-07-01,2023-09-25
1972-0042-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,"Central, NorthLuzon",,,Yes,No,No,,,Km2,,,,1972,7,,1972,7,,653,,2400000,370647,2770647,,,,,220000,1603054,13.72380635,,2003-07-01,2023-09-25
1972-0043-JPN,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,JPN,Japan,Eastern Asia,Asia,Oimawashi,,,No,No,No,,,,,,,1972,7,5,1972,7,5,80,,,,,,,,,,,13.72380635,,2003-07-01,2023-09-25
1972-0046-HTI,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,HTI,Haiti,Latin America and the Caribbean,Americas,Port-au-Prince,,,Yes,No,No,,,,,,,1972,8,7,1972,8,7,,,5000,,5000,,,,,50,364,13.72380635,,2003-07-01,2023-09-25
1972-0053-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Helen,JPN,Japan,Eastern Asia,Asia,Honshu,,,No,No,No,,,Kph,,,,1972,9,16,1972,9,16,50,,,,,,,,,,,13.72380635,,2003-07-01,2023-09-25
1972-0064-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Therese (Undang),PHL,Philippines,South-eastern Asia,Asia,"South, Misamis province",,,Yes,No,No,,,Kph,,,,1972,12,3,1972,12,3,100,650,80000,27000,107650,,,,,10000,72866,13.72380635,,2003-07-01,2023-09-25
1972-0134-JPN,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,,,,,1972,5,,1972,5,,115,,,,,,,,,,,13.72380635,,2003-07-01,2023-09-25
1972-0147-JPN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,Km2,,,,1972,7,3,1972,7,3,458,,,,,,,,,,,13.72380635,,2003-07-01,2023-09-25
1973-0017-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Luzon, Tablas Is., Quezon city, Calaug, Lopez, Guiayangan",,,No,No,No,,7,Moment Magnitude,13.372,122.787,,1973,3,17,1973,3,17,14,64,,,64,,,,,450,3088,14.57162548,,2004-01-29,2023-09-25
1973-0042-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Nora (Luming),PHL,Philippines,South-eastern Asia,Asia,Northern Luzon,,,No,No,No,,,Kph,,,,1973,10,4,1973,10,4,26,,,,,,,,,2000,13725,14.57162548,,2003-07-01,2023-09-25
1973-0044-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ruth,PHL,Philippines,South-eastern Asia,Asia,Central Luzon,,,No,No,No,,,Kph,,,,1973,10,14,1973,10,14,50,,,45000,45000,,,,,5000,34313,14.57162548,,2003-07-01,2023-09-25
1973-0049-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Vera,PHL,Philippines,South-eastern Asia,Asia,"(1) Central, (2) Capiz province",,,Yes,No,No,,,Kph,,,,1973,11,20,1973,11,20,270,24,3400000,,3400024,,,,,,,14.57162548,,2003-07-01,2023-09-25
1973-0083-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Cotabato,,,No,No,No,,,Km2,,,,1973,9,7,1973,9,7,3,,5000,,5000,,,,,493,3383,14.57162548,,2003-07-01,2023-09-25
1973-0084-JPN,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,Sub-marine,JPN,Japan,Eastern Asia,Asia,Mer du Japon,,,No,No,No,,,,,,,1973,6,13,1973,6,13,27,,,,,,,,,,,14.57162548,,2003-09-03,2023-09-25
1973-0135-JPN,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1973,11,,1973,11,,101,,,,,,,,,,,14.57162548,,2003-07-01,2023-09-25
1973-0150-JPN,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,JPN,Japan,Eastern Asia,Asia,Hokkaido Isl.,,Tsunami/Tidal wave,No,No,No,,7.7,Moment Magnitude,43.233,145.785,,1973,6,17,1973,6,17,,27,,,27,,,,,5000,34313,14.57162548,,2020-04-09,2023-09-25
1974-0021-JPN,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,JPN,Japan,Eastern Asia,Asia,Okuura,,,No,No,No,,,,,,,1974,4,16,1974,4,16,17,,,,,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-0026-JPN,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,JPN,Japan,Eastern Asia,Asia,"Izu-Hanto, Nakagi",,Tsunami/Tidal wave,No,No,No,,6.5,Moment Magnitude,34.522,138.74,,1974,5,9,1974,5,9,30,73,,,73,,,,,,,16.18249195,,2004-01-27,2023-09-25
1974-0029-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Bising),PHL,Philippines,South-eastern Asia,Asia,Luzon,,,No,No,No,,,Kph,,,,1974,6,8,1974,6,8,106,,1367,,1367,,,,,1000,6180,16.18249195,,2003-07-01,2023-09-25
1974-0035-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,JPN,Japan,Eastern Asia,Asia,"West, South",,,No,No,No,,,Kph,,,,1974,7,6,1974,7,6,33,50,,,50,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-0037-JPN,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1974,7,11,1974,7,11,108,,,,,,,,,400000,2471807,16.18249195,,2003-07-01,2023-09-25
1974-0038-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ivy (Iliang),PHL,Philippines,South-eastern Asia,Asia,Luzon,,,No,No,No,,,Kph,,,,1974,7,17,1974,7,17,21,16,2400,140,2556,,,,,2000,12359,16.18249195,,2003-07-01,2023-09-25
1974-0039-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Central Luzon,,,Yes,No,No,,,Km2,,,,1974,8,,1974,8,,94,,1200000,,1200000,,,,,17800,109995,16.18249195,,2003-07-01,2023-09-25
1974-0051-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Bess (Susang),PHL,Philippines,South-eastern Asia,Asia,North Luzon,,,No,No,No,,,Kph,,,,1974,10,10,1974,10,10,26,40,7142,,7182,,,,,9200,56852,16.18249195,,2003-07-01,2023-09-25
1974-0052-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Carmen (Tering),PHL,Philippines,South-eastern Asia,Asia,Luzon,,,No,No,No,,,Kph,,,,1974,10,15,1974,10,15,13,9,7776,,7785,,,,,11600,71682,16.18249195,,2003-07-01,2023-09-25
1974-0054-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Elaine (Wening),PHL,Philippines,South-eastern Asia,Asia,Luzon,,,No,No,No,,,Kph,,,,1974,10,25,1974,10,25,23,50,55575,,55625,,,,,21000,129770,16.18249195,,2003-07-01,2023-09-25
1974-0056-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Gloria (Aning),PHL,Philippines,South-eastern Asia,Asia,North Luzon,,,No,No,No,,,Kph,,,,1974,11,4,1974,11,4,3,2,22835,1301,24138,,,,,3200,19774,16.18249195,,2003-07-01,2023-09-25
1974-0058-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Irma (Bidang),PHL,Philippines,South-eastern Asia,Asia,South Luzon,,,No,No,No,,,Kph,,,,1974,11,23,1974,11,23,11,,,5000,5000,,,,,7300,45110,16.18249195,,2003-07-01,2023-09-25
1974-0079-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Agusan Del Norte,,,No,No,No,,,Km2,,,,1974,2,11,1974,2,11,,,1823,,1823,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-0081-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Agusan Del Norte,,,No,No,No,,,,,,,1974,3,17,1974,3,17,,,500,,500,,,,,283,1749,16.18249195,,2003-07-01,2023-09-25
1974-0162-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,JPN,Japan,Eastern Asia,Asia,Yui,,,No,No,No,,,Kph,,,,1974,5,29,1974,5,29,143,,,,,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-0164-JPN,Yes,tec-ind-ind-ind,Technological,Industrial accident,Industrial accident (General),Industrial accident (General),,,JPN,Japan,Eastern Asia,Asia,Yokkaichi,,,No,No,No,,,m3,,,,1974,4,30,1974,4,30,,521,,,521,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-0165-JPN,Yes,tec-tra-wat-wat,Technological,Transport,Water,Water,,,JPN,Japan,Eastern Asia,Asia,Tokyo Bay,,,No,No,No,,,,,,,1974,11,9,1974,11,9,33,,,,,,,,,,,16.18249195,,2003-07-01,2023-09-25
1974-9055-HTI,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,HTI,Haiti,Latin America and the Caribbean,Americas,Northwest Peninsula,,,Yes,No,No,,,Km2,,,,1974,11,,1974,,,,,507000,,507000,,,,,,,16.18249195,,2006-02-13,2023-09-25
1975-0049-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Phyllis,JPN,Japan,Eastern Asia,Asia,"Northern, Shikoku",,,No,No,No,,,Kph,,,,1975,8,15,1975,8,15,68,52,123,,175,,,,,505000,2859232,17.66208582,,2003-07-01,2023-09-25
1975-0077-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Lola (Auring),PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Kph,,,,1975,1,22,1975,1,22,39,8,4518,698,5224,,,,,2161,12235,17.66208582,,2003-07-01,2023-09-25
1975-0080-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Davao Del Norte,,,No,No,No,,,Km2,,,,1975,3,3,1975,3,3,,,99,,99,,,,,,,17.66208582,,2003-07-01,2023-09-25
1975-0082-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,"Sta Cruz, Manila",,,No,No,No,,,,,,,1975,3,11,1975,3,11,,,500,,500,,,,,333,1885,17.66208582,,2003-07-01,2023-09-25
1975-0083-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Dumaguete City,,,No,No,No,,,,,,,1975,6,27,1975,6,27,,,1000,,1000,,,,,400,2265,17.66208582,,2003-07-01,2023-09-25
1975-0084-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,General Santos City,,,No,No,No,,,,,,,1975,6,28,1975,6,28,1,2,500,,502,,,,,800,4529,17.66208582,,2003-07-01,2023-09-25
1975-0140-JPN,Yes,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,JPN,Japan,Eastern Asia,Asia,,,,No,No,No,,,,,,,1975,8,,1975,8,,30,,,,,,,,,,,17.66208582,,2003-07-01,2023-09-25
1975-0142-PRI,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,,PRI,Puerto Rico,Latin America and the Caribbean,Americas,,,,No,No,No,,,Kph,,,,1975,9,,1975,9,,26,,,,,,,,,,,17.66208582,,2003-07-01,2023-09-25
1976-0038-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Olga (Didang),PHL,Philippines,South-eastern Asia,Asia,"Luzon, Manila",,,Yes,No,No,,,Kph,,,,1976,5,17,1976,5,17,274,,2700000,,2700000,,,,,85000,455112,18.6767338,,2003-07-01,2023-09-25
1976-0045-JPN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,JPN,Japan,Eastern Asia,Asia,North,,,No,No,No,,,Km2,,,,1976,7,,1976,7,,,,,,,,,,,40000,214170,18.6767338,,2003-07-01,2023-09-25
1976-0054-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,"Gulf of Moro, Sulu (Mindanao)",,Tsunami/Tidal wave,Yes,No,No,,7.9,Moment Magnitude,6.262,124.023,,1976,8,17,1976,8,17,6000,6348,175000,,181348,,,,,134000,717470,18.6767338,,2004-01-27,2023-09-25
1976-0061-PHL,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Taal,PHL,Philippines,South-eastern Asia,Asia,40 miles South Manilla,,,No,No,No,,,,,,,1976,9,3,1976,9,3,,,11510,,11510,,,,,679,3636,18.6767338,,2003-07-01,2023-09-25
1976-0062-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Fran,JPN,Japan,Eastern Asia,Asia,Kyushu (Southern),,,No,No,No,,150,Kph,,,,1976,9,8,1976,9,8,169,107,325000,,325107,,,,,800000,4283404,18.6767338,,2003-07-01,2023-09-25
1976-0086-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Ruby (Huaning),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1976,6,22,1976,6,22,3,,2702,110,2812,,,,,84100,450293,18.6767338,,2003-07-01,2023-09-25
1976-0089-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Nora (Aring),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1976,12,2,1976,12,2,110,17,1741,,1758,,,,,9326,49934,18.6767338,,2003-07-01,2023-09-25
1976-0091-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,Misamis Oriental,,,No,No,No,,,Km2,,,,1976,1,25,1976,1,25,8,,1565,,1565,,,,,,,18.6767338,,2003-07-01,2023-09-25
1976-0092-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Baguio City,,,No,No,No,,,,,,,1976,4,3,1976,4,3,30,27,,,27,,,,,,,18.6767338,,2003-07-01,2023-09-25
1976-0095-PHL,Yes,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PHL,Philippines,South-eastern Asia,Asia,"Capz, Aklan",,,No,No,No,,,Km2,,,,1976,11,30,1976,11,30,10,,14313,,14313,,,,,1553,8315,18.6767338,,2003-07-01,2023-09-25
1976-0102-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Ceby city,,,No,No,No,,,,,,,1976,10,30,1976,10,30,,4,160,,164,,,,,673,3603,18.6767338,,2003-07-01,2023-09-25
1976-0103-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Surigao City,,,No,No,No,,,,,,,1976,11,4,1976,11,4,,,150,,150,,,,,5385,28833,18.6767338,,2003-07-01,2023-09-25
1976-0104-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Baguio City,,,No,No,No,,,,,,,1976,11,19,1976,11,19,2,3,750,,753,,,,,2693,14419,18.6767338,,2003-07-01,2023-09-25
1976-0115-PHL,Yes,tec-mis-col-col,Technological,Miscellaneous accident,Collapse (Miscellaneous),Collapse (Miscellaneous),,Dam,PHL,Philippines,South-eastern Asia,Asia,Santo Thomas,,,No,No,No,,,,,,,1976,6,,1976,6,,80,,,,,,,,,,,18.6767338,,2003-07-01,2023-09-25
1977-0003-PHL,Yes,tec-ind-poi-poi,Technological,Industrial accident,Poisoning,Poisoning,,,PHL,Philippines,South-eastern Asia,Asia,Palavan,,,No,No,No,,,m3,,,,1977,3,,1977,3,,3,800,,,800,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0044-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,,,,,1977,2,12,1977,2,12,,4,2500,,2504,,,,,700,3519,19.89103658,,2003-07-01,2023-09-25
1977-0045-HTI,Yes,tec-mis-mis-mis,Technological,Miscellaneous accident,Miscellaneous accident (General),Miscellaneous accident (General),,,HTI,Haiti,Latin America and the Caribbean,Americas,Port-Au-Prince,,,Yes,No,No,,,,,,,1977,3,,1977,3,,,,500000,,500000,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0050-PHL,Yes,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,PHL,Philippines,South-eastern Asia,Asia,Cagayan (N.E. Luzon),,,No,No,No,,7,Moment Magnitude,16.773,122.327,,1977,3,19,1977,3,19,1,30,60000,,60030,,,,,100,503,19.89103658,,2004-01-23,2023-09-25
1977-0075-JPN,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,JPN,Japan,Eastern Asia,Asia,Arita,,,No,No,No,,,,,,,1977,6,,1977,6,,1,,74,,74,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0086-PHL,Yes,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,PHL,Philippines,South-eastern Asia,Asia,"Central, North",,,No,No,No,,,Kph,,,,1977,7,18,1977,7,18,,,2500,,2500,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0092-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Vera,JPN,Japan,Eastern Asia,Asia,Ryukyus,,,No,No,No,,,Kph,,,,1977,7,31,1977,7,31,16,,5000,,5000,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0096-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Manila,,,No,No,No,,,Km2,,,,1977,8,,1977,8,,10,,4300,,4300,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0097-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Km2,,,,1977,8,,1977,8,,,,1500,,1500,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0102-JPN,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,JPN,Japan,Eastern Asia,Asia,"Central, Eastern",,,No,No,No,,,Km2,,,,1977,8,6,1977,8,6,5,,,,,,,,,12000,60329,19.89103658,,2003-07-01,2023-09-25
1977-0103-JPN,Yes,nat-geo-vol-ash,Natural,Geophysical,Volcanic activity,Ash fall,,Mount Usu,JPN,Japan,Eastern Asia,Asia,Sapporo,,,No,No,No,,,,,,,1977,8,7,1977,8,7,3,,10000,,10000,,,,,22000,110603,19.89103658,,2003-07-01,2023-09-25
1977-0114-PHL,Yes,nat-bio-epi-bac,Natural,Biological,Epidemic,Bacterial disease,,Cholera,PHL,Philippines,South-eastern Asia,Asia,Benguet,,,No,No,No,,,,,,,1977,9,,1977,9,,7,,15,,15,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0117-JPN,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Babe,JPN,Japan,Eastern Asia,Asia,Okino-Erabu,,,No,No,No,,,Kph,,,,1977,9,12,1977,9,12,16,45,,8000,8045,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0119-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Dinah (Openg),PHL,Philippines,South-eastern Asia,Asia,Northern,,,No,No,No,,,Kph,,,,1977,9,15,1977,9,15,60,,5000,,5000,,,,,800,4022,19.89103658,,2003-07-01,2023-09-25
1977-0134-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Kim (Unding),PHL,Philippines,South-eastern Asia,Asia,North Luzon,,,No,No,No,,,Kph,,,,1977,11,14,1977,11,14,40,115,133141,15679,148935,,,,,3600,18099,19.89103658,,2003-07-01,2023-09-25
1977-0155-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Elang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1977,7,16,1977,7,16,4,3,860,,863,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0157-PHL,Yes,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,(Ibiang),PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,Kph,,,,1977,8,17,1977,8,17,,,921,,921,,,,,25,126,19.89103658,,2003-07-01,2023-09-25
1977-0160-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Ilocos Norte,,,No,No,No,,,,,,,1977,2,9,1977,2,9,10,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0161-PHL,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,PHL,Philippines,South-eastern Asia,Asia,Mindanao,,,No,No,No,,,Km2,,,,1977,2,22,1977,2,22,14,,1499,,1499,,,,,1913,9617,19.89103658,,2003-07-01,2023-09-25
1977-0162-PHL,Yes,nat-bio-epi-par,Natural,Biological,Epidemic,Parasitic disease,,,PHL,Philippines,South-eastern Asia,Asia,Palawan,,,No,No,No,,,Vaccinated,,,,1977,3,11,1977,3,11,50,,666,,666,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0164-PHL,Yes,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,,,PHL,Philippines,South-eastern Asia,Asia,Davao City,,,No,No,No,,,Vaccinated,,,,1977,3,23,1977,3,23,18,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0166-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Quezon,,,No,No,No,,,,,,,1977,5,19,1977,5,19,10,13,,,13,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0168-PHL,Yes,tec-tra-roa-roa,Technological,Transport,Road,Road,,,PHL,Philippines,South-eastern Asia,Asia,Basilan,,,No,No,No,,,,,,,1977,9,17,1977,9,17,22,32,,,32,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-0247-PHL,Yes,tec-mis-fir-fir,Technological,Miscellaneous accident,Fire (Miscellaneous),Fire (Miscellaneous),,,PHL,Philippines,South-eastern Asia,Asia,,,,No,No,No,,,,,,,1977,12,,1977,12,,33,,,,,,,,,,,19.89103658,,2003-07-01,2023-09-25
1977-9002-HTI,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,HTI,Haiti,Latin America and the Caribbean,Americas,Countrywide,,Food shortage,Yes,No,No,,,Km2,,,,1977,5,,1977,,,,,450000,,450000,,,,,,,19.89103658,,2006-02-13,2023-09-25
1977-9055-JPN,Yes,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,JPN,Japan,Eastern Asia,Asia,Okinawa,,,No,No,No,,,Km2,,,,1977,4,,1977,,,,,,,,,,,,,,19.89103658,,2006-02-13,2023-09-25
